ID,NED identifier or alternate ID,I/O,year,type,line,z_opt,ez_opt,z_line,ez_line,FWHM,eFWHM,SdV,eSdV,u,eu,reference,Comments,Literature L’ [K km/s pc2],Literature eL’ [K km/s pc2],Literature LIR(8-1000micron) [Lsun],Literature eLIR(8-1000micron) [Lsun],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ13120+4242,SMMJ13120+4242   SMMJ131201+424208 ,1,2005,SMG,12CO(4-3),3.405,0.001,3.408,0.002,530,50,1.7,0.3,1,-999,Greve et al. (2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ13120+4242,SMMJ13120+4242   SMMJ131201+424208 ,1,2010,SMG,12CO(6-5),3.405,0.001,-999,-999,911,140,2.54,0.1,1,-999,Engel et al. (2010),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ131208.82+424129.1,SMMJ131208.82+424129.1,1,2013,SMG,12CO(2-1),-999,-999,1.5432,-999,550,40,0.67,0.17,1,-999,Bothwell et al. (2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ131222.35+423814.1,SDSSJ131222.38+423813.8,1,2008,SMG ,12CO(3-2)   ,2.5543,0.001,2.5564,0.0011,550,100000,0.4,0.1,1,-999,Coppin et al. (2008),,1.2E+10,4E+09,3E+12,3E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ13123+4239,SMMJ131232.31+423949.5,0,2005,SMG,12CO(3-2)   ,2.32,0.001,-999,-999,-999,-999,1.4,99,1,-999,Greve et al. (2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ13123+4239,SMMJ131232.31+423949.5,1,2013,SMG,12CO(3-2)   ,2.32,0.001,2.3298,-999,590,100,2,0.6,1,-999,Bothwell et al. (2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ14009+0252,SMMJ14009+0252,1,2010,SMG,12CO(1-0),2.9344,-999,2.9345,-999,643,-999,0.55,0.06,1.5,-999,Harris et al. (2010),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ14009+0252,SMMJ14009+0252,1,2012,SMG,12CO(1-0),2.9344,-999,2.9332,0.0001,-999,-999,0.31,0.02,1.5,-999,Thomson et al. (2012),JVLA,1.245E+11,9E+09,2.4E+113,1.05E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ14009+0252,SMMJ14009+0252,1,2009,SMG,12CO(3-2)   ,2.9344,-999,2.9345,-999,470,60,2.7,0.3,1.5,-999,Weiss et al. (2009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ14009+0252,SMMJ14009+0252,1,2009,SMG,12CO(5-4),2.9344,-999,2.93438,-999,472,45,5.1,0.4,1.5,-999,Weiss et al. (2009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ14011+0252,SMMJ140104.96+025223.5,1,2010,SMG,12CO(1-0),2.562,0.002,2.5652,0.0002,208,99,0.5,0.06,5,-999,Harris et al. (2010),GBT/Z-Spectrometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ14011+0252,SMMJ140104.96+025223.5,1,2013,SMG,12CO(1-0),2.562,0.002,2.5652,0.0002,151,19,0.32,0.03,5,-999,Sharon et al. (2013),"JVLA, adopt u=3.5+-0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ14011+0252,SMMJ140104.96+025223.5,1,1999,SMG,12CO(3-2)   ,2.562,0.002,2.5653,0.0003,200,40,2.4,0.3,5,-999,Frayer et al. (1999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ14011+0252,SMMJ140104.96+025223.5,1,2003,SMG ,12CO(3-2)   ,2.562,0.002,2.5653,0.0001,190,11,2.8,0.3,5,-999,Downes & Solomon (2003),u=25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ14011+0252,SMMJ140104.96+025223.5,1,2003,SMG ,12CO(7-6),2.562,0.002,2.5651,0.0002,170,30,3.2,0.5,5,-999,Downes & Solomon (2003),u=25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ14011+0252,SMMJ140104.96+025223.5,0,2005,SMG,HCN(1-0),2.562,0.002,-999,-999,-999,-999,0.02,99,5,-999,Carilli et al. (2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ14011+0252,SMMJ140104.96+025223.5,0,2005,SMG,[CI]609,2.562,0.002,-999,-999,235,45,1.8,0.3,5,-999,Weiss et al. (2005a),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ14011+0252,SMMJ140104.96+025223.5,0,2011,SMG,[CI]370,2.562,0.002,-999,-999,205,25,3.1,0.3,5,-999,Walter et al. (2011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ163541.2+661144,SMMJ163541.2+661144,1,2009,SMG,12CO(3-2)   ,3.187,-999,3.1824,0.0017,284,50,1.3,0.1,1.7,-999,Knudsen et al. (2009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ163555.2+661150,Abell 2218 Arc L,1,2009,SMG,12CO(2-1),1.034,-999,1.0313,0.0012,410,120,1.2,0.2,7.1,-999,Knudsen et al. (2009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ163555.5+661300,SMMJ163555.5+661300,1,2009,SMG,12CO(4-3),4.048,-999,-999,-999,400,-999,0.45,99,1.42,-999,Knudsen et al. (2009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16359+6612-A-B-C,SMMJ163554.2+661225,0,2006,SMG,HCN(1-0),2.5165,0.0015,-999,-999,-999,-999,0.13,99,22,2,Greve et al. (2006),A+B+C components,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16359+6612-A-B-C,SMMJ163554.2+661225,0,2007,SMG,HCN(1-0),2.5165,0.0015,-999,-999,-999,-999,0.03,0.013,22,2,Gao et al. (2007),A+B+C components,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16359+6612-A-B-C,SMMJ163554.2+661225,0,2011,SMG,[CI]609,2.5165,0.0015,-999,-999,-999,-999,1.7,0.3,22,2,Walter et al. (2011),A+B+C components,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16359+6612-A-B-C,SMMJ163554.2+661225,0,2011,SMG,[CI]370,2.5165,0.0015,-999,-999,-999,-999,2.2,0.3,22,2,Walter et al. (2011),A+B+C components,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16359+6612-A,SMMJ163554.2+661225,0,2012,SMG,12CO(1-0),2.5165,0.0015,2.5174,0.0002,-999,-999,0.22,0.04,14,2,Thomson et al. (2012),A-component,6.86E+10,1.12E+10,9.9E+12,9.8E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16359+6612-A,SMMJ163554.2+661225,0,2004,SMG,12CO(3-2)   ,2.5165,0.0015,-999,-999,-999,-999,1.2,0.14,14,2,Sheth et al. (2004),A-component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16359+6612-A,SMMJ163554.2+661225,0,2005,SMG,12CO(3-2)   ,2.5165,0.0015,2.5174,-999,-999,-999,1.67,0.02,14,2,Kneib et al. (2004),A-component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16359+6612-A,SMMJ163554.2+661225,0,2005,SMG,12CO(7-6),2.5165,0.0015,-999,-999,-999,-999,3.3,1.4,14,2,Kneib et al. (2004),A-component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16359+6612-B,SMMJ163554.2+661225,1,2012,SMG,12CO(1-0),2.5165,0.0015,2.5173,0.0001,-999,-999,0.4,0.04,22,2,Thomson et al. (2012),B-component,1.21E+11,1.32E+10,1.364E+13,1.32E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16359+6612-B,SMMJ163554.2+661225,1,2004,SMG,12CO(3-2),2.5165,0.0015,2.5168,0.0003,500,100,3.5,0.1,22,2,Sheth et al. (2004),B-component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16359+6612-B,SMMJ163554.2+661225,1,2005,SMG,12CO(3-2),2.5165,0.0015,2.51737,0.0002,310,20,2.8,0.2,22,2,Weiss et al. (2005b),B-component,9.68E+10,6.6E+09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16359+6612-B,SMMJ163554.2+661225,1,2005,SMG,12CO(4-3),2.5165,0.0015,2.51732,0.0002,340,25,4,0.4,22,2,Weiss et al. (2005b),B-component,7.48E+10,6.6E+09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16359+6612-B,SMMJ163554.2+661225,1,2005,SMG,12CO(5-4),2.5165,0.0015,2.51746,0.0002,295,30,5.1,0.5,22,2,Weiss et al. (2005b),B-component,6.16E+10,6.6E+09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16359+6612-B,SMMJ163554.2+661225,1,2005,SMG,12CO(6-5),2.5165,0.0015,2.51738,0.0002,340,25,4,0.5,22,2,Weiss et al. (2005b),B-component,3.3E+10,4.4E+09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16359+6612-C,SMMJ163554.2+661225,1,2012,SMG,12CO(1-0),2.5165,0.0015,2.5179,0.0002,-999,-999,0.3,0.09,9,2,Thomson et al. (2012),C-component,9E+10,2.7E+10,5.13E+12,5.4E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16359+6612-C,SMMJ163554.2+661225,0,2004,SMG,12CO(3-2),2.5165,0.0015,-999,-999,-999,-999,1.6,0.13,9,2,Sheth et al. (2004),C-component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16359+6612-C,SMMJ163554.2+661225,0,2005,SMG,12CO(3-2),2.5165,0.0015,2.51744,-999,-999,-999,1.58,0.17,9,2,Kneib et al. (2004),C-component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16363+4055,SMMJ16363+4055  N2850.13,0,2005,SMG,12CO(3-2),2.283,0.001,-999,-999,-999,-999,0.6,99,1,-999,Greve et al. (2005),,,,1.07E+13,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16363+4055,SMMJ16363+4055  N2850.13,0,2013,SMG,12CO(3-2),2.283,0.001,2.2767,-999,-999,-999,0.28,99,1,-999,Bothwell et al. (2013),,7E+09,99,1.07E+13,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ163639.01+405635.9,SMMJ16363+4056   MMJ163639+4056,0,2005,SMG,12CO(2-1),1.495,0.001,-999,-999,-999,-999,1.4,99,1,-999,Greve et al. (2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ163639.01+405635.9,SMMJ16363+4056   MMJ163639+4056,1,2013,SMG,12CO(2-1),-999,-999,1.4883,-999,260,80,0.4,0.19,1,-999,Bothwell et al. (2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16368+4057,SMMJ163650.43+405734.5   MMJ163650+4057  N2850.4,1,2011,SMG,12CO(1-0),2.38,0.002,2.3853,0.0014,687,36,0.34,0.04,1,-999,Ivison et al. (2011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16368+4057,SMMJ163650.43+405734.5   MMJ163650+4057  N2850.4,1,2003,SMG,12CO(3-2),2.38,0.002,2.3853,0.0014,840,110,2.3,0.2,1,-999,Neri et al. (2003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16368+4057,SMMJ163650.43+405734.5   MMJ163650+4057  N2850.4,1,2013,SMG,12CO(3-2),2.38,0.002,2.3834,-999,910,80,1.97,0.14,1,-999,Bothwell et al. (2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16368+4057,SMMJ163650.43+405734.5   MMJ163650+4057  N2850.4,1,2006,SMG,12CO(3-2),2.38,0.002,2.385,0.001,710,50,2.3,0.3,1,-999,Tacconi et al. (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16368+4057,SMMJ163650.43+405734.5   MMJ163650+4057  N2850.4,0,2003,SMG ,12CO(7-6),2.38,0.002,2.383,0.002,-999,-999,1.1,0.2,1,-999,Neri et al. (2003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16368+4057,SMMJ163650.43+405734.5   MMJ163650+4057  N2850.4,0,2006,SMG,12CO(7-6),2.38,0.002,2.385,0.001,-999,-999,6.7,0.7,1,-999,Tacconi et al. (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16368+4057,SMMJ163650.43+405734.5   MMJ163650+4057  N2850.4,0,2011,SMG,[CI]609,2.38,0.002,-999,-999,-999,-999,0.7,99,1,-999,Walter et al. (2011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16368+4057,SMMJ163650.43+405734.5   MMJ163650+4057  N2850.4,0,2011,SMG,[CI]370,2.38,0.002,-999,-999,-999,-999,2,99,1,-999,Walter et al. (2011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMJ163655+4059,SDSSJ163655.77+405910.0,0,2008,SMG ,12CO(3-2),2.607,0.0006,-999,-999,-999,-999,0.2,99,1,-999,Coppin et al. (2008),,7E+09,99,7.08E+12,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMJ163655+4059,SDSSJ163655.77+405910.0,0,2013,SMG ,12CO(3-2),2.607,0.0006,2.59,-999,-999,-999,0.4,99,1,-999,Bothwell et al. (2013),,1.4E+10,99,7.08E+12,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16366+4105,SMMJ163658.19+410523.8   N2850.2,1,2011,SMG,12CO(1-0),2.454,0.001,2.4494,0.0002,517,36,0.37,0.07,1,-999,Ivison et al. (2011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16366+4105,SMMJ163658.19+410523.8   N2850.2,1,2005,SMG,12CO(3-2),2.454,0.001,2.45,0.001,870,80,1.8,0.2,1,-999,Greve et al. (2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16366+4105,SMMJ163658.19+410523.8   N2850.2,1,2006,SMG,12CO(3-2),2.454,0.001,2.452,0.001,800,50,1.8,0.2,1,-999,Tacconi et al. (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16366+4105,SMMJ163658.19+410523.8   N2850.2,1,2013,SMG,12CO(3-2),2.454,0.001,2.4546,-999,660,120,1.5,0.2,1,,Bothwell et al. (2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16366+4105,SMMJ163658.19+410523.8   N2850.2,0,2006,SMG,12CO(7-6),2.454,0.001,-999,-999,-999,-999,3.3,0.5,1,-999,Tacconi et al. (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16366+4105,SMMJ163658.19+410523.8   N2850.2,0,2011,SMG,[CI]609,2.454,0.001,-999,-999,-999,-999,0.9,0.2,1,-999,Walter et al. (2011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16366+4105,SMMJ163658.19+410523.8   N2850.2,0,2011,SMG,[CI]370,2.454,0.001,-999,-999,-999,-999,2,99,1,-999,Walter et al. (2011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16371+4053,SMMJ163706.51+405313.8   MM J163706+4053,1,2005,SMG,12CO(3-2),2.374,0.001,2.38,0.001,830,130,1,0.2,1,-999,Greve et al. (2005),,,,12.75,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ16371+4053,SMMJ163706.51+405313.8   MM J163706+4053,1,2013,SMG,12CO(3-2),2.374,0.001,2.3774,-999,430,90,0.65,0.15,1,-999,Bothwell et al. (2013),,1.9E+10,4E+09,12.75,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EROJ164502+4626.4,EROJ164502+4626.4/HR10,1,2003,SMG,12CO(1-0),1.44,0.01,1.44,0.001,-999,-999,0.6,0.1,1,-999,Greve et al. (2003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EROJ164502+4626.4,EROJ164502+4626.4/HR10,1,2003,SMG,12CO(2-1),1.44,0.01,1.439,0.001,400,20,1.4,0.1,1,-999,Andreani et al. (2000),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EROJ164502+4626.4,EROJ164502+4626.4/HR10,1,2003,SMG,12CO(5-4),1.44,0.01,1.44,0.001,380,20,1.35,0.1,1,-999,Andreani et al. (2000),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMMJ22174+0015,SMMJ221735.15+001537.2,1,2005,SMG,12CO(3-2),3.098,0.002,3.099,0.004,780,100,0.8,0.2,1,-999,Greve et al. (2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
